Table ID,Sourcing_competitor,Common_sources,Restaurant_name,Tags,Average basket value,Country,City_code,Address,Latitude,Longitude,Phone_number,Rating,Number_of_reviews,Website,URL,Postal_code,Opening_hours,Place ID,user_ratings_total,google_grade,competitor_grade1(%),competitor_grade2(%),competitor_grade3(%)
125099,sourcing_tripadvisor,sourcing_tripadvisor,Batista Bistro & Grill,,,Croatia,RJK,"Ivana Cikovica Belog 40 , Rijeka  51000",45.346889,14.37881,+385 51 638 169,5,1,,,,,ChIJxyiNItOnZEcRpcx_kT0cHGw,109,4.4,-,-,-
125100,sourcing_tripadvisor,sourcing_tripadvisor,Belgian Beer Cafe Brasserie As,"Bar, Cafe, European, Croatian, Central European, International",,Croatia,RJK,"Adamiceva 26 , Rijeka  51000",45.327,14.440992,+385 51 212 148,4,156,,,,"Sun - Thu

6:00 AM - 1:00 AM

Fri - Sat

6:00 AM - 2:00 AM",ChIJ82MJ8-GgZEcR29sY0hGFxCA,14,4.4,-,-,-
125101,sourcing_tripadvisor,sourcing_tripadvisor,Bistro 3D,"Italian, Mediterranean, European, Croatian",,Croatia,RJK,"Kumiciceva 20 , Rijeka  51000",45.322235,14.461912,+385 51 217 230,5,4,,,,,ChIJ3xdLTVSgZEcRbUQY71dEEVg,110,4.4,-,-,-
125102,sourcing_tripadvisor,sourcing_tripadvisor,Bistro Mare,,,Croatia,RJK,"Zagrebachka 12 , Rijeka  51000",45.324261,14.44319,,4,5,,,,"Sun

9:00 AM - 10:00 PM

Mon - Thu

7:00 AM - 12:00 AM

Fri - Sat

7:00 AM - 2:00 AM",-,-,-,-,-,-
125103,sourcing_tripadvisor,sourcing_tripadvisor,Blato 1902,"Croatian, European",,Croatia,RJK,"Titov Trg 8 c , Rijeka  51000",45.327332,14.448183,+385 51 336 970,4,22,,,,,ChIJmfnSb5KnZEcRRHDXyfdYyoU,0,0,-,-,-
125104,sourcing_tripadvisor,sourcing_tripadvisor,Bodega,Mexican,,Croatia,RJK,"Ivana Zajca 10 , Rijeka  51000",45.325001,14.444167,00 385 335 759,4,93,,,,,-,-,-,-,-,-
125105,sourcing_tripadvisor,sourcing_tripadvisor,Book Caffe Dnevni Boravak,"Bar, Pub, Cafe, European",,Croatia,RJK,"Ciottina 12a , Rijeka  51000",45.328579,14.43797,,5,26,,,,"Sun

4:00 AM - 11:59 PM

Mon - Fri

7:00 AM - 11:59 PM

Sat

9:00 AM - 11:59 PM",ChIJFXi_2B-hZEcRxAUVghr2Yus,698,4.8,-,-,-
125106,sourcing_tripadvisor,sourcing_tripadvisor,Bordel La Grotta,,,Croatia,RJK,"Shime Ljubica 8A , Rijeka  51000",45.327774,14.442411,,5,13,,,,"Mon - Thu

7:00 AM - 12:00 AM

Fri

7:00 AM - 2:00 AM

Sat

8:00 AM - 2:00 AM",ChIJZSzvBuKgZEcRq0mjHRpaa0Q,183,4.7,-,-,-
125107,sourcing_tripadvisor,sourcing_tripadvisor,Bounty,Fast Food,,Croatia,RJK,"Frana Supila 10 , Rijeka  51000",45.3283,14.44187,+385 91 572 8229,5,1,,,,,ChIJCx2MBh6hZEcRZfS5_gxHGpo,18,4.4,-,-,-
125108,sourcing_tripadvisor,sourcing_tripadvisor,Bracera,,,Croatia,RJK,"Kruzhna 12a , Rijeka  51000",45.327782,14.440082,+385 51 213 782,3.5,230,,,,,ChIJSYrX3eGgZEcRtWPOv3V_Mww,538,4.4,-,-,-
125109,sourcing_tripadvisor,sourcing_tripadvisor,Brig,"Barbecue, Croatian, Mediterranean, European, Central European",,Croatia,RJK,"Brig , Rijeka  51000",45.321144,14.500387,+385 51 403 455,4.5,35,,,,,ChIJ9_AmO9OhZEcRG1I68IBhXB8,790,4.6,-,-,-
125110,sourcing_tripadvisor,sourcing_tripadvisor,Buffet Amel,"European, Croatian",,Croatia,RJK,"Ivana Zorza 39/2 , Rijeka  51000",45.347759,14.42835,+385 51 541 581,4.5,5,,,,,ChIJzUrAuk6hZEcRr7eNDpggJ_E,747,4.3,-,-,-
125111,sourcing_tripadvisor,sourcing_tripadvisor,Buffet Cocco,"Croatian, Mediterranean, European",,Croatia,RJK,"Uski Prolaz 1 , Rijeka  51000",45.328213,14.438383,+385 51 322 650,4,20,,,,,ChIJ73VKrf2hZEcRCC-aBMLC7Hc,49,4.5,-,-,-
125112,sourcing_tripadvisor,sourcing_tripadvisor,Cacao Tower,"Cafe, European, Croatian",,Croatia,RJK,"Janka Polica Kamova 81a , Rijeka  51000",45.318081,14.46864,+385 91 202 0630,5,7,,,,"Sun - Sat

8:00 AM - 11:00 PM",ChIJHZ_YuOGgZEcRlG2jKNHZFYE,2276,4.7,-,-,-
125113,sourcing_tripadvisor,sourcing_tripadvisor,Cafe bar Pjer,Cafe,,Croatia,RJK,"Hahlic 5b , Rijeka  51000",45.342709,14.41562,+385 51 734 236,5,2,,,,"Sun - Sat

7:30 AM - 12:00 AM",ChIJ86R9Ps2mZEcRRV6Kt8v7S7w,161,4.8,-,-,-
125114,sourcing_tripadvisor,sourcing_tripadvisor,Cafe Dante,"Cafe, Fast Food",,Croatia,RJK,"Ulica Frana Supila , Rijeka  51000",45.328308,14.44187,,4,2,,,,,ChIJf6gR4-KgZEcRWh32QttLVVs,6,4.8,-,-,-
125115,sourcing_tripadvisor,sourcing_tripadvisor,Caffe Bar Kosi Toranj,Cafe,,Croatia,RJK,"Pul Vele Crikve 1 , Rijeka  51000",45.326691,14.44514,,,,,,,,ChIJlzsYkuKgZEcR13Ishw4CkYg,322,4.2,-,-,-
125116,sourcing_tripadvisor,sourcing_tripadvisor,Caffe Bar Kvarner,Cafe,,Croatia,RJK,"Ciottina 20a , Rijeka  51000",45.32938,14.43717,,4.5,2,,,,,ChIJ35em7x-hZEcR0kQtd4xuH8c,88,4.1,-,-,-
125117,sourcing_tripadvisor,sourcing_tripadvisor,Caffe bar Loza,"Italian, Seafood, Mediterranean, European, Deli, Croatian",,Croatia,RJK,"Trg Matka Laginje 2 , Rijeka  51215",45.37262,14.348623,+385 91 971 5666,5,2,,,,,ChIJ-bW2pQ6mZEcR_EUQFW7LH6A,610,4.6,-,-,-
125118,sourcing_tripadvisor,sourcing_tripadvisor,Caffe bar Striga,"Bar, Cafe, Pub, Wine Bar",,Croatia,RJK,"Titov Trg 14 Kont , Rijeka  51000",45.327282,14.448117,+385 51 372 311,4.5,3,,,,,ChIJBZfFqgKhZEcRnwnkELwfO7M,445,4.4,-,-,-
125119,sourcing_tripadvisor,sourcing_tripadvisor,Chill Frozen Yogurt,"Cafe, Healthy",,Croatia,RJK,"Korzo 33b , Rijeka  51000",45.327141,14.44083,+385 91 444 3189,4.5,9,,,,,-,-,-,-,-,-
125120,sourcing_tripadvisor,sourcing_tripadvisor,City Cafe,,,Croatia,RJK,"Pavla Rittera Vitezovica 3b , Rijeka  51000",45.326389,14.44621,+385 51 401 672,4.5,5,,,,,-,-,-,-,-,-
125121,sourcing_tripadvisor,sourcing_tripadvisor,Corto Maltese Caffe Bar,"Bar, Cafe, Pub",,Croatia,RJK,"Rijechki Lukobran 1 , Rijeka  51000",45.325142,14.44438,,,,,,,,ChIJwW-TTuGgZEcR65XKjtY6tYk,647,4.4,-,-,-
125122,sourcing_tripadvisor,sourcing_tripadvisor,Discovery Bar,Cafe,,Croatia,RJK,"Dragutina Tadijanovica 4 , Rijeka  51000",45.35274099999999,14.37348,+385 91 538 0259,,,,,,,ChIJszXfufWmZEcR3Mq1MSMbJUI,288,4.8,-,-,-
125123,sourcing_tripadvisor,sourcing_tripadvisor,Ebba's Cuisine Chocolates And Cakes,"European, Croatian",,Croatia,RJK,"Stara vrata 6 , Rijeka  51000",45.3274,14.44382,+385 97 760 2600,5,9,,,,,ChIJPUz8c-KgZEcRvcKh6KjWaoM,31,4.7,-,-,-
125124,sourcing_tripadvisor,sourcing_tripadvisor,Fashion Cafe Lobby,European,,Croatia,RJK,"Pavla Rittera Vitezovica 3 , Rijeka  51000",45.326351,14.44615,,5,20,,,,,-,-,-,-,-,-
125125,sourcing_tripadvisor,sourcing_tripadvisor,Fast Food As,Fast Food,,Croatia,RJK,"Adamiceva 26 , Rijeka  51000",45.327068,14.44074,+385 91 119 3000,5,5,,,,"Mon - Sat

10:00 AM - 12:00 PM",ChIJLyHkCzahZEcR4eFjU5GEfP8,13,4.9,-,-,-
125126,sourcing_tripadvisor,sourcing_tripadvisor,Fast Food Duli,Fast Food,,Croatia,RJK,"Aleja Slatina bb Moscenicka Draga , Rijeka  51417",45.239471,14.25113,,4.5,17,,,,"Sun - Sat

7:00 AM - 11:00 PM",ChIJfU7gKIhXY0cRFvbwnrWcvpA,48,4.3,-,-,-
125127,sourcing_tripadvisor,sourcing_tripadvisor,fast food Favst,"American, Fast Food, European, Grill, Street Food, Croatian",,Croatia,RJK,"Erazma Barchica 11 a , Rijeka  51000",45.32703,14.4413,+385 97 676 6641,5,2,,,,"Sun

6:00 PM - 11:00 PM

Mon - Thu

10:00 AM - 10:00 PM

Fri

10:00 AM - 3:00 AM

Sat

3:00 PM - 3:00 AM",ChIJj0vmXPOhZEcR-sTvVfRNFQI,8,5,-,-,-
125128,sourcing_tripadvisor,sourcing_tripadvisor,Fast Food Goonies,"American, Fast Food, Italian, Mediterranean, European, Croatian",,Croatia,RJK,"Janka Polica Kamova 39 , Rijeka  51000",45.320042,14.46436,+385 98 644 822,5,20,,,,"Mon - Fri

10:00 AM - 10:00 PM

Sat

1:00 PM - 10:00 PM",ChIJTXdDV1GgZEcRbaD_727pujs,202,4.6,-,-,-
125129,sourcing_tripadvisor,sourcing_tripadvisor,Fast Food Skip,"Pizza, Fast Food",,Croatia,RJK,"Vukovarska bb Izna studenskog doma Ivan Goran Kovacic , Rijeka  51000",45.340366,14.417494,+385 51 674 685,3,1,,,,,ChIJBZ5inhehZEcRT8tT3TCQDIM,69,4,-,-,-
125130,sourcing_tripadvisor,sourcing_tripadvisor,Fastfood Zabica,"Pizza, Fast Food",,Croatia,RJK,"Zhabica 2 , Rijeka  51000",45.327892,14.437148,+385 51 330 588,3,5,,,,,ChIJ68g-xAKhZEcRFddcc5ymm90,1,4,-,-,-
125131,sourcing_tripadvisor,sourcing_tripadvisor,Feral,"Seafood, Mediterranean, Croatian, European",,Croatia,RJK,"Matije Gupca 5 , Rijeka  51000",45.325069,14.445,+385 51 212 274,4,61,,,,,ChIJbdBsY3IVY0cRLlTusXWSuPA,1,1,-,-,-
125132,sourcing_tripadvisor,sourcing_tripadvisor,Fine Fast Food Kuzina,"European, Croatian",,Croatia,RJK,"Ciottina 7 , Rijeka  51000",45.328335,14.437917,+385 51 603 603,4,6,,,,"Mon - Fri

9:00 AM - 11:00 PM

Sat

3:00 PM - 11:00 PM",ChIJW_pnJ-CgZEcR5nb5zrIr7dM,83,4.7,-,-,-
125133,sourcing_tripadvisor,sourcing_tripadvisor,Fiorello,Pub,,Croatia,RJK,"Korzo 2d , Rijeka  51000",45.326,14.44388,+385 91 507 8594,,,,,,,ChIJxWg1hByhZEcRVZtuVkj2HlI,361,4.6,-,-,-
125134,sourcing_tripadvisor,sourcing_tripadvisor,Food & Bar Loki,"Steakhouse, Cafe, European, Pub, Gastropub, Croatian",,Croatia,RJK,"Boze Starca Juriceva 2 , Rijeka  51000",45.348778,14.386377,+385 91 947 5596,,,,,,,ChIJ2-5KdE-nZEcRKg1XggYZl8o,12,4.4,-,-,-
125135,sourcing_tripadvisor,sourcing_tripadvisor,Foodbar Cantina,"Steakhouse, Seafood, Mediterranean, European, Central European",,Croatia,RJK,"Verdieva 10 , Rijeka  51000",45.32523,14.4422,+385 95 388 3582,5,8,,,,"Mon - Thu

11:00 AM - 10:00 PM

Fri - Sat

11:00 AM - 12:00 PM",ChIJ22PFm-6mZEcRoORmLVRn7JQ,115,4.7,-,-,-
125136,sourcing_tripadvisor,sourcing_tripadvisor,Galileo,,,Croatia,RJK,"Slavka Cindrica Bb , Rijeka  51000",45.325169,14.44978,+385 51 331 300,5,4,,,,"Mon - Sat

8:00 AM - 11:00 PM",ChIJGxNs9-KgZEcRsGmm9_MRVQ0,0,0,-,-,-
125137,sourcing_tripadvisor,sourcing_tripadvisor,Gardens Restaurant,"Seafood, Mediterranean, Barbecue, European, Soups, Croatian, Central European",,Croatia,RJK,"Riva 6 , Rijeka  51000",45.325848,14.441583,+385 51 311 026,3.5,281,,,,,ChIJZ-SQLuKgZEcRtuX2B6lMKT0,1154,4.2,-,-,-
125138,sourcing_tripadvisor,sourcing_tripadvisor,Harats Pub Rijeka,"European, Irish, Mediterranean, Croatian",,Croatia,RJK,"Ul. Pod Kastelom 9 , Rijeka  51000",45.327751,14.443347,+385 51 621 434,4.5,22,,,,"Sun - Sat

12:00 AM - 11:59 PM",ChIJ76M49R2hZEcRzk9zcCELra8,502,4.6,-,-,-
125139,sourcing_tripadvisor,sourcing_tripadvisor,Jist,"Steakhouse, Mediterranean, Barbecue, European, Croatian",,Croatia,RJK,"Siroli 27 , Rijeka  51216",45.381729,14.379826,+385 51 374 597,4.5,103,,,,"Tue - Sun

1:00 PM - 11:00 PM",ChIJ4ylZKdKlZEcR2PriADqNhTM,1,5,-,-,-
125140,sourcing_tripadvisor,sourcing_tripadvisor,Kamov Fine Dining Restaurant,"Seafood, Mediterranean, European, Croatian",,Croatia,RJK,"Dolac 8 b , Rijeka  51000",45.328308,14.44048,+385 51 357 100,3,7,,,,,-,-,-,-,-,-
125141,sourcing_tripadvisor,sourcing_tripadvisor,KANCELARIJA BAR,"European, Croatian",,Croatia,RJK,"Dure Sporera 2 A , Rijeka  51000",45.327095,14.44568,+385 91 331 0000,,,,,,"Mon - Fri

7:00 AM - 10:00 PM

Sat

7:00 AM - 3:00 PM",ChIJMXhUvXahZEcRK1mtYy8ipZI,167,4.8,-,-,-
125142,sourcing_tripadvisor,sourcing_tripadvisor,Kebab House Asterix,Turkish,,Croatia,RJK,"Ciottina 16b , Rijeka  51000",45.328999,14.437424,+385 51 440 729,4,6,,,,"Mon - Fri

10:00 AM - 10:00 PM

Sat

6:00 PM - 11:00 PM",ChIJ1Xls5h-hZEcRHBSQv236W0M,178,4.4,-,-,-
125143,sourcing_tripadvisor,sourcing_tripadvisor,Kokolo,"Pizza, European, Croatian",,Croatia,RJK,"Zametska 58 , Rijeka  51000",45.34166,14.395948,+385 51 263 394,3.5,68,,,,,ChIJU-Vo7dymZEcRyd3P3fjPtLU,1276,4.4,-,-,-
125144,sourcing_tripadvisor,sourcing_tripadvisor,Konoba Belveder,"European, Croatian, Steakhouse, Portuguese",,Croatia,RJK,"Laginjina 42 , Rijeka  51000",45.332851,14.438777,+385 51 227 103,4.5,7,,,,"Mon - Sat

9:00 AM - 11:00 PM",ChIJ4Qu8VB-hZEcRsUm1PDMkZE0,18,4.3,-,-,-
125145,sourcing_tripadvisor,sourcing_tripadvisor,Konoba Cakula Rijeka,"Barbecue, European, Street Food, Croatian",,Croatia,RJK,"Pod Voltun 15 , Rijeka  51000",45.327648,14.44341,+385 91 595 8771,5,3,,,,"Mon - Thu

8:00 AM - 11:00 PM

Fri - Sat

8:00 AM - 12:00 PM",ChIJrV4jYl-hZEcRA56vFHuW3vQ,75,4.9,-,-,-
125146,sourcing_tripadvisor,sourcing_tripadvisor,Konoba Matilda,"European, Croatian",,Croatia,RJK,"Petra Kobeka 7A , Rijeka  51000",45.333481,14.4414,+385 51 215 186,4.5,12,,,,"Mon - Sat

9:00 AM - 10:00 PM",ChIJU36G1xihZEcR_4xjRzkTxZA,114,4.3,-,-,-
125147,sourcing_tripadvisor,sourcing_tripadvisor,Kooglana Food & Bar - Bowling Rijeka Tower,"Grill, Italian, Pizza, Fast Food, European, Croatian",,Croatia,RJK,"Janka Polica Kamova 81A Entry from main street at the end of the building , Rijeka  51000",45.318954,14.466974,+385 99 208 8830,4,6,,,,"Sun - Sat

8:00 AM - 12:00 AM",ChIJB8ppLk6gZEcRipihiD5wq64,927,4.5,-,-,-
125148,sourcing_tripadvisor,sourcing_tripadvisor,Krug,Pizza,,Croatia,RJK,"Mate Lovraka 26 , Rijeka  51000",45.35564,14.37325,+385 99 354 1848,5,1,,,,,ChIJ3T4oCPenZEcRk5sqtW-wYCs,103,4.7,-,-,-
125149,sourcing_tripadvisor,sourcing_tripadvisor,Lucky Food,,,Croatia,RJK,"Slavishe Vajnera Chiche 9 , Rijeka  51000",45.33057,14.43714,+385 51 345 244,4.5,2,,,,"Sun

3:00 PM - 10:00 PM

Mon - Fri

9:00 AM - 10:00 PM

Sat

12:00 PM - 10:00 PM",ChIJYYzrhh-hZEcRyerR4gGKRHs,1,5,-,-,-
125150,sourcing_tripadvisor,sourcing_tripadvisor,Mamma Mia Fine Food,"Mexican, American, Mediterranean",,Croatia,RJK,"Ivana Filipovica 1B , Rijeka  51000",45.332321,14.4343,+385 98 972 3677,,,,,,,ChIJx3VeI9ehZEcRUCDqgU-u2PQ,15,4.4,-,-,-
125151,sourcing_tripadvisor,sourcing_tripadvisor,Marun,"Barbecue, Croatian, Steakhouse, European",,Croatia,RJK,"Vukovarska 110 , Rijeka  51000",45.34129,14.41594,+385 51 673 561,4,15,,,,,ChIJd4sOWs2mZEcRnKD0ckLwJZM,497,4.4,-,-,-
125152,sourcing_tripadvisor,sourcing_tripadvisor,Milman Caffe Shop Brajda,Cafe,,Croatia,RJK,"Brajda 2b , Rijeka  51000",45.330318,14.43348,+385 51 335 396,4,3,,,,,ChIJMeCbr-OgZEcRv2cFUfL9pNw,13,4.9,-,-,-
125153,sourcing_tripadvisor,sourcing_tripadvisor,Molo longo,"Seafood, Mediterranean, European, Croatian",,Croatia,RJK,"Rijecki Lukobran Bb , Rijeka  51000",45.323612,14.438889,+385 51 301 917,4,59,,,,,ChIJpcmGMeGgZEcRMVQWEDRYZQo,656,4.5,-,-,-
125154,sourcing_tripadvisor,sourcing_tripadvisor,Muciceva Ravan,"Italian, Seafood, Mediterranean, Croatian, European, Slovenian",,Croatia,RJK,"Mucici 11, 51213 Jurdani , Rijeka ",45.382938,14.31243,+385 51 279 674,4.5,37,,,,,ChIJj_hh_zyvZEcRrT-5ZdseY6k,274,4.4,-,-,-
125155,sourcing_tripadvisor,sourcing_tripadvisor,Municipium,"Seafood, Mediterranean, European, Croatian",,Croatia,RJK,"Trg Rijechke Rezolucije 5 , Rijeka  51000",45.327423,14.441477,+385 51 213 000,4,59,,,,,ChIJea3a0j6hZEcRwTp9avynjZA,39,4.3,-,-,-
125156,sourcing_tripadvisor,sourcing_tripadvisor,Nad Urom Caffe Bar,Cafe,,Croatia,RJK,"Trg Ivana Koblera 1 , Rijeka  51000",45.32666,14.44305,+385 51 333 338,4,17,,,,"Sun

8:00 AM - 2:00 PM

Mon

7:00 AM - 11:00 AM

Thu

7:00 AM - 11:00 AM

Fri - Sat

7:00 AM - 11:30 PM",ChIJOQBxPwehZEcRryL6F4BmMIE,15,4.6,-,-,-
125157,sourcing_tripadvisor,sourcing_tripadvisor,Nostalgija,"European, Croatian",,Croatia,RJK,"Ciottina Ulica 10B , Rijeka  51000",45.32856,14.43807,+385 51 241 100,,,,,,,ChIJwc3y2B-hZEcRq5lsbgjdNm8,153,4.6,-,-,-
125158,sourcing_tripadvisor,sourcing_tripadvisor,O'Hara Rijeka,"Pizza, Barbecue, Italian, Neapolitan, Campania, Southern-Italian, European",,Croatia,RJK,"Riva 12a , Rijeka  51000",45.326756,14.439469,+385 51 568 888,3.5,49,,,,,ChIJN_DpvuGgZEcRp0_GVJMkO20,961,4.3,-,-,-
125159,sourcing_tripadvisor,sourcing_tripadvisor,Orijentovo Ognjisce,"Pizza, Mediterranean, Barbecue, European, Grill, Croatian",,Croatia,RJK,"Kumiciceva ul. 66 Stadion Krimeja , Rijeka  51000",45.323574,14.467537,+385 51 400 214,4.5,18,,,,"Sun - Sat

9:00 AM - 11:00 PM",ChIJUZbDPVOgZEcRy5Dbm02VzzM,503,4.5,-,-,-
125160,sourcing_tripadvisor,sourcing_tripadvisor,Pecenjarnica Park,"European, Croatian",,Croatia,RJK,"Boze Vidasa BB Zamet , Rijeka  51000",45.344109,14.38434,+385 91 538 7416,4.5,9,,,,,ChIJDabsi3GnZEcRp8Bp2plZM10,1,5,-,-,-
125161,sourcing_tripadvisor,sourcing_tripadvisor,Peking,"Chinese, Asian",,Croatia,RJK,"Bozhe Milanovica 18 Kozala , Rijeka  51000",45.334156,14.439863,+385 51 513 034,4,56,,,,,ChIJ1yTvlxihZEcRnDL4kjm-X2s,666,4.6,-,-,-
125162,sourcing_tripadvisor,sourcing_tripadvisor,Peking Wok,"Chinese, Asian",,Croatia,RJK,"Jadranski Trg 4/C , Rijeka  51000",45.327789,14.439125,+385 51 410 888,3,36,,,,"Sun - Sat

9:00 AM - 12:00 AM",ChIJ1yTvlxihZEcRnDL4kjm-X2s,666,4.6,-,-,-
125163,sourcing_tripadvisor,sourcing_tripadvisor,Pepi Pizza & Spaghetti,"Italian, Pizza, Mediterranean, European, Croatian",,Croatia,RJK,"Vladivoja I Milivoja Lenca 81 , Rijeka  51000",45.351917,14.392188,+385 51 648 332,4,5,,,,,ChIJtV3iDeumZEcRD6qdzBXeh9Q,139,4.4,-,-,-
125164,sourcing_tripadvisor,sourcing_tripadvisor,Pirunada,"European, Croatian",,Croatia,RJK,"Pod Kashtelom 6 , Rijeka  51000",45.3279,14.4438,+385 51 563 600,4,9,,,,"Mon - Fri

10:00 AM - 6:00 PM",-,-,-,-,-,-
125165,sourcing_tripadvisor,sourcing_tripadvisor,Pizza Place DESTINO,"Pizza, Italian, European",,Croatia,RJK,"Martina Kontusha 47 , Rijeka  51000",45.321445,14.474524,+385 95 835 6422,4.5,37,,,,"Sun - Sat

7:00 AM - 12:00 AM",ChIJQ6xkVkygZEcRwrhgvxiRZoM,848,4.7,-,-,-
125166,sourcing_tripadvisor,sourcing_tripadvisor,Pizzeria & Grill Pun Pjat,"Pizza, Grill",,Croatia,RJK,"Cvjetna 11 , Rijeka  51000",45.354599,14.42829,+385 51 543 777,3.5,6,,,,,ChIJUZDtE0yhZEcRj16NacVsN8o,4,4.8,-,-,-
125167,sourcing_tripadvisor,sourcing_tripadvisor,Pizzeria Antonio,Pizza,,Croatia,RJK,"Dr. Zdravka Kucica 1 , Rijeka  51000",45.325619,14.476411,+385 51 411 521,5,6,,,,"Sun

9:00 AM - 1:00 PM

Mon - Sat

7:00 AM - 11:00 PM",ChIJ1cbKA7OhZEcR3YdRmCeZun0,462,4.5,-,-,-
125168,sourcing_tripadvisor,sourcing_tripadvisor,Pizzeria Carraca Pub,"Pizza, Barbecue, Pub, Croatian, European",,Croatia,RJK,"Vrlije 8 , Rijeka  51000",45.331284,14.458629,+385 51 336 736,4,91,,,,"Sun - Sat

11:30 AM - 11:30 PM",ChIJM26yxgahZEcRWGx46JYNXWM,1056,4.2,-,-,-
125169,sourcing_tripadvisor,sourcing_tripadvisor,Pizzeria EX,"Croatian, Italian, Pizza, Seafood, Barbecue, European, Grill",,Croatia,RJK,"Miroslava Krleze 11 , Rijeka  51000",45.355,14.36916,+385 51 624 471,4.5,16,,,,"Sun - Sat

7:00 AM - 12:00 AM",ChIJvwBks1-mZEcRWmc5GUbydh0,2459,4.5,-,-,-
125170,sourcing_tripadvisor,sourcing_tripadvisor,Pizzeria Feniks,"Neapolitan, Campania, Southern-Italian",,Croatia,RJK,"Tizianova 18 , Rijeka  51000",45.334351,14.43645,9777581959,,,,,,,-,-,-,-,-,-
125171,sourcing_tripadvisor,sourcing_tripadvisor,Pizzeria Kastel,,,Croatia,RJK,"Slavka Krautzeka 49 , Rijeka  51000",45.328941,14.46164,+385 92 192 1969,5,2,,,,,-,-,-,-,-,-
125172,sourcing_tripadvisor,sourcing_tripadvisor,Pizzeria Maslina,"Italian, Pizza, Mediterranean, European",,Croatia,RJK,"Osjechka 39 , Rijeka  51000",45.326843,14.443519,+385 51 513 513,4,75,,,,,ChIJz5hLuzGhZEcRa2VDFteeYzs,1405,4.3,-,-,-
125173,sourcing_tripadvisor,sourcing_tripadvisor,Pizzeria Pampas,"Croatian, Italian",,Croatia,RJK,"Slavka Krautzeka 49 51000 , Rijeka  51000",45.32872,14.461806,+385 51 219 058,4,77,,,,,ChIJje2ldaqhZEcRsfAqT1H19i0,1579,4.5,-,-,-
125174,sourcing_tripadvisor,sourcing_tripadvisor,Pizzeria Van Gogh,Pizza,,Croatia,RJK,"Antuna Barca 7 , Rijeka  51000",45.341808,14.41388,,3,6,,,,,ChIJsXi-d82mZEcRidyb2UmNTHI,104,3,-,-,-
125175,sourcing_tripadvisor,sourcing_tripadvisor,Porto Grillo Restaurant,"Croatian, Barbecue, European",,Croatia,RJK,"Riva 12a , Rijeka  51000",45.32645,14.439368,+385 51 568 888,3.5,56,,,,,ChIJT-1fueGgZEcRclMYEpJ0SrE,162,3.9,-,-,-
125176,sourcing_tripadvisor,sourcing_tripadvisor,Primorska Konoba,"Croatian, Seafood, Mediterranean, European",,Croatia,RJK,"Krojachka 1 , Rijeka  51000",45.327496,14.442995,+385 95 671 6717,3.5,16,,,,,ChIJj9MLGUWhZEcRopt5JdXn1F4,273,4.3,-,-,-
125177,sourcing_tripadvisor,sourcing_tripadvisor,Prostorija,"Cafe, Wine Bar",,Croatia,RJK,"Uzharska 17a Trg imi , Rijeka  51000",45.326561,14.443808,+385 95 513 5774,4.5,11,,,,,ChIJ63CSpMqhZEcRtbVxCMkq-wY,10,4,-,-,-
125178,sourcing_tripadvisor,sourcing_tripadvisor,Quattro Cucine,Italian,,Croatia,RJK,"Tizianova 18 Groundfloor , Rijeka  51000",45.334351,14.43645,+385 99 379 7950,,,,,,,ChIJqUGxMCKhZEcRSw-OpjSzQfk,34,4.2,-,-,-
125179,sourcing_tripadvisor,sourcing_tripadvisor,"Restaurant Nur, Islamski Centar Rijeka",Eastern European,,Croatia,RJK,"Ante Mandica 50 , Rijeka  51000",45.34539,14.39662,+385 99 838 7239,4.5,4,,,,,ChIJszSU_sKmZEcRx1FJ-WEmPRk,9,4.7,-,-,-
125180,sourcing_tripadvisor,sourcing_tripadvisor,Restaurant Opera,"Mediterranean, Barbecue, Grill, Healthy",,Croatia,RJK,"Ribarska 5 , Rijeka  51000",45.324516,14.445499,+385 51 606 839,4.5,23,,,,"Mon - Sat

12:00 PM - 11:00 PM",ChIJL8wtGMqhZEcREsQCqa3l6-s,152,4.4,-,-,-
125181,sourcing_tripadvisor,sourcing_tripadvisor,Restoran Mladenka,"European, Croatian",,Croatia,RJK,"Vozisce 28 , Rijeka  51216",45.382275,14.384197,+385 51 256 461,4.5,4,,,,,ChIJ4QwcWCukZEcRF3TXOp6Nbcw,348,4.5,-,-,-
125182,sourcing_tripadvisor,sourcing_tripadvisor,Restoran Morcic,"Croatian, Seafood, Mediterranean, European, Central European",,Croatia,RJK,"Milice Jadranic 2 , Rijeka  51000",45.353058,14.390988,+385 91 898 0191,4.5,32,,,,"Sun - Sat

8:00 AM - 11:00 PM",ChIJ814PV-umZEcRJfOWwQjOvxc,682,4.4,-,-,-
125183,sourcing_tripadvisor,sourcing_tripadvisor,Ri,,,Croatia,RJK,"Riva 6 , Rijeka  51000",45.32627100000001,14.44172,,4,5,,,,"Sun

1:00 PM - 10:00 PM

Mon - Sat

8:00 AM - 10:00 PM",-,-,-,-,-,-
125184,sourcing_tripadvisor,sourcing_tripadvisor,Rio Kebab,"Fast Food, Turkish, Grill",,Croatia,RJK,"Fiumara 17 , Rijeka  51000",45.327019,14.44718,+385 95 500 6430,5,2,,,,,ChIJ4VjksXehZEcRfkd5EyKeRc4,145,4.6,-,-,-
